nflId,height,weight,birthDate,collegeName,Position,displayName
42465,76.0,272,1992-09-08,Kentucky,OLB,Za'Darius Smith
44845,75.0,200,1995-05-05,Washington,CB,Kevin King
46087,70.0,196,1997-02-09,Louisville,CB,Jaire Alexander
47804,71.0,200,1997-07-30,Maryland,SS,Darnell Savage
47933,75.0,288,1996-09-26,Texas A&amp;M,DE,Kingsley Keke
47971,71.0,224,1996-10-12,West Virginia,ILB,David Long
40116,78.0,315,1989-10-21,Wisconsin,G,Rick Wagner
52651,72.0,186,1998-04-13,Marshall,CB,Chris Jackson
53073,75.0,290,1997-02-28,Florida International,DT,Teair Tart
47977,71.0,212,1997-01-06,Notre Dame,RB,Dexter Williams
41296,77.0,310,1991-10-17,North Dakota State,T,Billy Turner
37200,72.0,195,1988-07-26,Eastern Washington,RB,Taiwan Jones
45203,77.0,250,1995-02-18,Louisiana State,DE,Tashawn Bower
48099,74.0,235,1996-11-18,Missouri,OLB,Terez Hall
37841,75.0,260,1987-09-06,Troy,DE,Mario Addison
40107,72.0,197,1990-12-31,Iowa,FS,Micah Hyde
42474,73.0,310,1993-08-28,Georgia Tech,G,Shaquille Mason
44839,71.0,192,1995-01-16,Louisiana State,CB,Tre'Davious White
52495,75.0,259,1997-09-01,Alabama,OLB,Anfernee Jennings
35527,71.0,195,1988-01-09,Citadel,WR,Andre Roberts
35466,70.0,195,1987-08-13,Rutgers,FS,Devin McCourty
36785,80.0,330,1985-10-27,Texas State,T,Ty Nsekhe
42428,78.0,250,1992-10-15,Rutgers,TE,Tyler Kroft
52468,74.0,250,1998-09-18,Michigan,OLB,Josh Uche
35470,74.0,254,1988-08-13,Texas Christian,DE,Jerry Hughes
47792,73.0,287,1997-12-12,Houston,DT,Ed Oliver
39908,74.0,220,1990-04-02,"California, Pa.",FS,Erik Harris
43324,77.0,250,1994-12-07,Arkansas,TE,Hunter Henry
43402,74.0,242,1993-05-26,West Virginia,ILB,Nick Kwiatkoski
44926,73.0,220,1994-01-25,Miami,SS,Rayshawn Jenkins
48456,80.0,237,1997-08-16,Stetson University,TE,Donald Parham
48601,73.0,193,1996-01-08,Oklahoma State,WR,Tyron Johnson
52547,69.0,183,1998-07-06,Louisiana Tech,CB,Amik Robertson
42818,76.0,209,1992-02-17,Wisconsin-Whitewater,WR,Jake Kumerow
53079,73.0,255,1997-08-20,Toledo,TE,Reggie Gilliam
41112,71.0,160,,,K,Taylor Russolino
52503,75.0,300,1997-09-25,Arkansas,DT,McTelvin Agim
43383,78.0,261,1993-03-06,Ohio State,TE,Nick Vannett
38947,68.0,174,1989-04-26,Southern Methodist,WR,Cole Beasley
43316,75.0,314,1995-10-04,UCLA,NT,Kenny Clark
43698,75.0,315,1992-12-20,Mississippi,DT,Woodrow Hamilton
52521,71.0,194,1998-01-19,Notre Dame,CB,Troy Pride
47799,77.0,250,1998-04-23,Florida State,DE,Brian Burns
46705,77.0,227,1995-12-11,Iowa State,WR,Allen Lazard
41282,73.0,215,1992-12-24,Fresno State,WR,Davante Adams
44003,73.0,207,1994-08-05,Texas,WR,Marcus Johnson
47832,75.0,252,1996-01-19,Texas Christian,DE,Ben Banogu
43395,71.0,199,1994-01-07,Minnesota,FS,Eric Murray
37091,74.0,300,1990-03-18,Illinois,DT,Corey Liuget
37095,79.0,307,1988-08-09,Boston College,T,Anthony Castonzo
42837,71.0,222,1993-05-15,Texas,RB,Malcolm Brown
48772,73.0,212,1995-09-18,Iowa,SS,Jake Gervase
45286,74.0,252,1992-09-24,Brigham Young,ILB,Harvey Langi
47786,75.0,303,1997-12-21,Alabama,NT,Quinnen Williams
46158,77.0,321,1995-06-19,Texas Christian,G,Joseph Noteboom
43533,76.0,215,1994-02-11,Clemson,FS,Jayron Kearse
47834,72.0,226,1997-06-30,Mississippi,WR,A.J. Brown
48145,75.0,255,1996-10-24,Boston College,DE,Wyatt Ray
41997,72.0,210,1991-09-19,Louisville,RB,Senorise Perry
43554,71.0,190,1992-09-15,Georgia Tech,CB,Chris Milton
48671,75.0,250,1995-11-15,Sam Houston State,OLB,Derick Roberson
48724,71.0,195,1997-01-02,Chattanooga,CB,Kareem Orr
46836,69.0,175,1995-12-20,Texas Tech,WR,Cameron Batson
33566,71.0,185,1985-11-02,Texas Tech,WR,Danny Amendola
43440,76.0,310,1993-04-09,Washington State,G,Joe Dahl
46774,76.0,305,1994-07-09,Louisiana State,DT,Frank Herron
48328,71.0,192,1996-04-20,Houston,DB,Alexander Myres
43353,71.0,212,1993-08-17,Middle Tennessee,FS,Kevin Byard
44817,75.0,209,1995-01-11,Western Michigan,WR,Corey Davis
44912,75.0,248,1995-08-22,Florida International,TE,Jonnu Smith
46132,73.0,206,1996-12-31,Auburn,CB,Carlton Davis
46830,68.0,189,1995-09-12,Florida,WR,Brandon Powell
52486,76.0,290,1997-11-17,Temple,G,Matt Hennessy
46159,73.0,305,1994-07-22,South Florida,DT,Deadrin Senat
52676,75.0,185,1997-04-04,Colorado,CB,Delrick Abrams
52573,78.0,215,1997-09-23,Texas,WR,Collin Johnson
41500,71.0,205,1992-10-17,Ball State,WR,Willie Snead
52609,72.0,193,1996-09-20,Southern Methodist,WR,James Proche
37240,75.0,265,1988-12-17,Mississippi State,OLB,Pernell McPhee
48220,76.0,308,1997-08-13,California,C,Patrick Mekari
46220,71.0,200,1995-01-21,Illinois State,CB,Davontae Harris
46174,71.0,200,1997-01-09,Florida,WR,Antonio Callaway
52540,76.0,225,1996-09-18,Oregon,ILB,Troy Dye
45033,75.0,258,1994-04-08,Northwestern,DE,Ifeadi Odenigbo
46171,77.0,283,1996-01-25,Ohio State,DE,Jalyn Holmes
52497,74.0,185,1998-09-03,Mississippi State,CB,Cameron Dantzler
47885,71.0,220,1998-06-19,Boise State,RB,Alexander Mattison
43880,74.0,234,1993-08-17,Idaho,FB,Elijhaa Penny
43398,73.0,242,1993-05-29,Clemson,ILB,B.J. Goodson
44835,75.0,240,1994-09-02,Mississippi,TE,Evan Engram
52505,76.0,233,1999-04-01,Louisiana State,OLB,Jacob Phillips
52827,70.0,187,1997-07-18,"Albany, N.Y.",DB,Jarren Williams
37093,75.0,280,1988-07-06,Iowa,DE,Adrian Clayborn
47954,73.0,190,1997-01-12,Auburn,WR,Darius Slayton
52552,70.0,214,1998-09-16,Miami,RB,DeeJay Dallas
46266,72.0,235,1995-09-11,Alabama,OLB,Shaun Dion Hamilton
35456,77.0,331,1987-05-12,Idaho,G,Mike Iupati
52908,71.0,224,1998-11-12,Cincinnati,RB,Michael Warren
42398,76.0,252,1994-04-12,Minnesota,TE,Maxx Williams
43507,72.0,185,11/30/1993,USC,CB,Kevon Seymour
44887,73.0,230,1994-08-09,Louisiana State,OLB,Duke Riley
46657,72.0,232,1994-08-09,Sioux Falls,OLB,Dennis Gardeck
41327,76.0,257,1992-01-22,California,TE,Richard Rodgers
44826,75.0,259,1996-06-25,Tennessee,DE,Derek Barnett
39983,77.0,250,1990-11-10,Stanford,TE,Zach Ertz
38542,76.0,310,1990-12-13,Mississippi State,DT,Fletcher Cox
46415,74.0,240,1995-07-25,Vanderbilt,ILB,Emmanuel Smith
46521,74.0,233,1995-07-27,Iowa,ILB,Ben Niemann
38569,70.0,190,1988-10-29,North Alabama,CB,Janoris Jenkins
38607,74.0,248,1989-01-11,Arkansas State,OLB,Demario Davis
42467,73.0,227,1994-08-03,Louisiana State,OLB,Kwon Alexander
44823,72.0,192,1996-05-20,Ohio State,CB,Marshon Lattimore
35521,71.0,180,1987-03-17,Southern Methodist,WR,Emmanuel Sanders
41348,72.0,235,1992-06-10,Iowa,ILB,Anthony Hitchens
52665,75.0,290,1998-06-09,Texas,DT,Malcolm Roach
48565,76.0,197,1997-07-10,Kentucky,CB,Chris Westry
46309,69.0,185,1995-09-05,Middle Tennessee,WR,Richie James
52422,78.0,310,1997-10-03,South Carolina,DT,Javon Kinlaw
44990,68.0,181,1994-04-30,Louisiana Tech,WR,Trent Taylor
43938,73.0,318,1993-01-03,Southern California,DT,Antwaun Woods
46088,76.0,256,1996-02-08,Boise State,OLB,Leighton Vander Esch
46482,77.0,290,1994-12-27,"British Columbia, Can.",T,Dakoda Shepley
42030,69.0,183,1991-07-12,Pittsburgh,CB,K'Waun Williams
48123,73.0,285,1997-03-01,Penn State,DT,Kevin Givens
42347,73.0,211,1994-06-17,Alabama,WR,Amari Cooper
46206,77.0,242,1996-07-11,Stanford,TE,Dalton Schultz
43495,73.0,189,1994-08-16,Southern Mississippi,WR,Mike Thomas
47990,72.0,230,1997-08-09,Akron,ILB,Ulysees Gilbert
46717,72.0,205,1995-08-15,Hawaii,SS,Trayvon Henderson
41953,74.0,185,1991-03-16,Rice,K,Chris Boswell
48002,76.0,320,1995-05-10,Maryland,T,Derwin Gray
46100,71.0,215,1995-02-17,Georgia,RB,Sony Michel
46191,73.0,235,1994-11-15,UCLA,ILB,Kenny Young
44930,75.0,196,1995-02-16,Texas A&amp;M,WR,Josh Reynolds
42816,71.0,184,1991-08-29,Oregon,CB,Troy Hill
43729,71.0,190,1993-07-06,Massachusetts,WR,Marken Michel
46233,71.0,201,1995-12-15,Wisconsin,CB,Natrell Jamerson
46787,74.0,199,1995-11-24,Louisiana State,CB,Kevin Toliver
47016,74.0,255,1991-12-24,Tennessee,MLB,A.J. Johnson
45267,76.0,212,1993-11-23,Utah,WR,Tim Patrick
48089,74.0,235,1996-08-05,Nevada,OLB,Malik Reed
43379,73.0,225,1994-05-20,Notre Dame,RB,C.J. Prosise
46137,73.0,204,1997-02-15,Stanford,SS,Justin Reid
41944,74.0,310,1992-09-05,Louisville,NT,Brandon Dunn
52458,72.0,195,1999-04-19,Utah,CB,Jaylon Johnson
47806,77.0,322,1996-05-23,Alabama State,T,Tytus Howard
42420,69.0,210,1993-09-23,Miami,RB,Duke Johnson
43000,72.0,222,1993-07-05,Akron,OLB,Justin March-Lillard
45070,74.0,205,1994-07-12,Kansas State,CB,Deante Burton
48500,73.0,200,1997-11-05,Alabama,DB,Saivion Smith
52473,74.0,250,1996-07-08,Wyoming,ILB,Logan Wilson
45004,71.0,202,1995-07-26,Louisiana Tech,FS,Xavier Woods
43669,77.0,320,1995-01-18,UCLA,G,Alex Redmond
46630,70.0,185,1996-02-02,Utah State,CB,Jalen Davis
39985,69.0,205,1991-11-22,North Carolina,RB,Giovani Bernard
47970,75.0,215,1996-09-04,Colorado,WR,Juwann Winfree
52913,76.0,205,1998-04-25,Norfolk State,DB,Bobby Price
46089,77.0,311,1996-05-17,Arkansas,C,Frank Ragnow
52529,78.0,320,1997-03-18,Kentucky,G,Logan Stenberg
42590,71.0,182,1990-11-26,Marshall,CB,Darryl Roberts
46183,75.0,297,1995-11-14,Alabama,DE,Da'Shawn Hand
41313,78.0,272,1992-02-19,North Carolina,OLB,Kareem Martin
48730,75.0,246,1995-06-05,Toledo,OLB,Tuzar Skipper
52524,78.0,305,1998-07-22,"St. John's, Minn.",T,Ben Bartch
46407,70.0,190,1996-01-31,South Carolina,CB,Chris Lammons
48475,77.0,255,1995-10-06,Temple,TE,Chris Myarick
42488,71.0,192,1993-08-18,Memphis,FS,Bobby McCain
48476,72.0,193,1996-11-04,Texas-El Paso,CB,Nik Needham
43381,72.0,200,1992-09-09,Texas A&amp;M,CB,Brandon Williams
47962,75.0,305,1996-02-08,Georgia,C,Lamont Gaillard
46203,69.0,210,1996-04-13,Fordham,RB,Chase Edmonds
48000,71.0,201,1996-09-12,Texas,CB,Kris Boyd
47801,75.0,305,1995-06-20,North Carolina State,C,Garrett Bradbury
40437,74.0,220,1990-02-28,Louisiana Tech,P,Ryan Allen
47787,76.0,265,1997-05-17,Clemson,DE,Clelin Ferrell
46209,74.0,291,1995-05-09,Michigan,DT,Maurice Hurst
40579,75.0,220,1991-03-05,Miami,OLB,Ray-Ray Armstrong
47960,73.0,207,1995-12-12,Rutgers,FS,Saquan Hampton
42112,71.0,195,1990-11-01,West Texas A&amp;M,K,Sergio Castillo
43447,77.0,324,1992-02-06,South Carolina,T,Brandon Shell
42373,71.0,196,1992-08-29,Arizona State,FS,Damarious Randall
46201,77.0,210,1995-02-23,New Mexico State,WR,Jaleel Scott
43346,75.0,215,1995-03-15,Clemson,SS,T.J. Green
46117,74.0,251,1996-12-28,Southern California,DE,Uchenna Nwosu
38843,70.0,195,1990-06-23,Virginia,FS,Rodney McLeod
46199,77.0,253,1997-03-29,Florida State,DE,Josh Sweat
46194,69.0,184,1996-03-31,Pittsburgh,CB,Avonte Maddox
52553,77.0,296,1997-04-01,Auburn,T,Jack Driscoll
44854,73.0,195,1996-09-08,Utah,FS,Marcus Williams
42875,72.0,203,1992-02-22,Texas A&amp;M,SS,Deshazor Everett
41361,72.0,230,1991-10-07,Boston College,OLB,Kevin Pierre-Louis
43637,69.0,193,1993-01-21,Minnesota,FS,Briean Boddy-Calhoun
52770,72.0,206,1998-08-01,,RB,Javon Leake
45069,77.0,260,1994-01-27,San Diego State,G,Daniel Brunskill
45185,73.0,203,1995-08-04,Eastern Washington,WR,Kendrick Bourne
40416,76.0,295,1991-04-23,Alabama-Birmingham,T,Christopher Hubbard
43333,77.0,287,1994-05-11,Illinois,DE,Jihad Ward
42359,72.0,185,1992-08-05,Wake Forest,CB,Kevin Johnson
46437,73.0,238,1995-04-13,Rutgers,RB,Gus Edwards
42375,74.0,320,1994-02-02,Texas,DT,Malcom Brown
43491,76.0,275,1992-08-09,Penn State,DT,Anthony Zettel
43301,74.0,305,1994-04-02,Louisville,DT,Sheldon Rankins
41250,71.0,205,1991-10-10,Michigan State,CB,Darqueze Dennard
43445,72.0,217,1994-02-02,Arkansas,RB,Jonathan Williams
46222,76.0,310,1995-09-05,Oregon,T,Tyrell Crosby
43305,79.0,318,1993-08-23,Ohio State,T,Taylor Decker
46312,70.0,185,1996-04-17,Western Carolina,CB,Keion Crossen
38691,69.0,210,1989-12-16,Texas A&amp;M,K,Randy Bullock
47794,76.0,305,1997-11-17,Alabama,T,Jonah Williams
48016,73.0,242,1996-07-29,Auburn,FB,Chandler Cox
47881,71.0,226,1996-08-28,Murray State,OLB,Quincy Williams
41665,75.0,310,1991-05-05,Clemson,G,Tyler Shatley
48210,77.0,250,1997-04-30,"Marian, Ind.",TE,Brandon Dillon
37118,78.0,265,1989-11-09,Notre Dame,TE,Kyle Rudolph
41416,72.0,192,1991-09-16,Notre Dame,FS,Bennett Jackson
41154,75.0,305,1993-03-15,N.E. Mississippi CC,DT,Daniel Ross
43372,75.0,259,1994-07-01,Georgia,OLB,Jordan Jenkins
53014,73.0,195,1996-12-11,Louisiana-Lafayette,WR,Ja'Marcus Bradley
44901,73.0,233,1996-04-24,Texas,RB,D'Onta Foreman
45037,72.0,202,1995-05-07,Arizona State,K,Zane Gonzalez
30838,71.0,185,1984-04-16,South Carolina,CB,Johnathan Joseph
43686,73.0,310,1994-07-13,Florida Atlantic,DT,Trevon Coley
41239,73.0,280,1991-05-23,Pittsburgh,DT,Aaron Donald
46237,76.0,293,1996-06-04,Ohio State,T,Jamarco Jones
52988,74.0,190,1997-10-13,Southern Illinois,DB,Madre Harper
52518,70.0,198,1998-06-23,UCLA,CB,Darnay Holmes
46432,71.0,197,1995-02-02,James Madison,FS,Raven Greene
52511,74.0,225,1998-08-05,Colorado,OLB,Davion Taylor
38734,76.0,300,1989-04-15,Boise State,DE,Billy Winn
43408,70.0,185,1993-10-07,San Jose State,RB,Tyler Ervin
47858,76.0,250,1996-06-26,Texas A&amp;M,TE,Jace Sternberger
52799,74.0,227,1997-04-12,Notre Dame,LB,Asmar Bilal
47874,78.0,307,1996-09-05,Sioux Falls,T,Trey Pipkins
52829,74.0,295,1996-10-15,Louisiana State,NT,Breiden Fehoko
46125,70.0,198,1995-10-13,Florida,CB,Duke Dawson
52454,69.0,176,1999-07-08,Penn State,WR,K.J. Hamler
39146,77.0,310,1989-04-11,Oregon State,T,Mike Remmers
43454,70.0,185,1994-03-01,West Alabama,WR,Tyreek Hill
42489,72.0,191,1993-11-29,Maryland,WR,Stefon Diggs
46902,73.0,229,1995-12-14,Western Michigan,OLB,Robert Spillane
43466,77.0,245,1993-07-30,South Carolina State,TE,Temarrick Hemingway
41959,78.0,330,1992-07-07,Bloomsburg,T,Matt Feiler
46362,77.0,214,1996-01-06,Alabama,WR,Cam Sims
44942,78.0,330,1995-10-21,Florida,T,David Sharpe
43555,78.0,300,1993-05-19,Harvard,C,Adam Redmond
40106,77.0,254,1990-01-15,Rice,TE,Luke Willson
47808,69.0,170,1997-06-04,Oklahoma,WR,Marquise Brown
41316,72.0,193,1991-04-04,Rice,CB,Phillip Gaines
45657,69.0,195,1993-10-29,West Alabama,CB,Dee Virgin
48007,75.0,246,1997-05-21,Georgia,TE,Isaac Nauta
52605,74.0,333,1997-05-31,Utah,DT,John Penisini
43310,72.0,184,1994-04-16,Notre Dame,WR,Will Fuller
43422,73.0,177,1995-07-23,Louisiana State,CB,Rashard Robinson
48687,69.0,179,1994-12-06,Oregon,RB,Tony Brooks-James
43354,79.0,275,1993-04-12,Penn State,DE,Carl Nassib
44286,69.0,205,1993-11-29,Jacksonville State,RB,Troymaine Pope
43309,73.0,232,1994-10-18,Ohio State,ILB,Darron Lee
48663,76.0,280,1998-02-06,Oklahoma,DE,Amani Bledsoe
46322,77.0,228,1997-02-03,Florida State,WR,Auden Tate
43377,77.0,245,1991-11-25,Utah State,OLB,Kyler Fackrell
43313,72.0,196,1992-10-27,Houston,CB,William Jackson
35499,70.0,197,1988-08-02,Notre Dame,WR,Golden Tate
43329,70.0,201,1993-02-10,Oklahoma,WR,Sterling Shepard
52752,76.0,270,1998-02-19,South Dakota,DT,Kameron Cline
43371,77.0,311,1993-04-22,Texas Tech,T,Le'Raven Clark
52601,77.0,290,1997-01-15,Penn State,DT,Robert Windsor
52437,79.0,330,1999-02-12,Georgia,T,Isaiah Wilson
46325,72.0,202,1995-12-07,Southern Methodist,WR,Trey Quinn
52725,75.0,250,1996-09-01,North Dakota State,TE,Ben Ellefson
45300,77.0,265,1994-08-22,Houston,DE,Cameron Malveaux
53030,75.0,200,1996-07-17,Utah,DB,Josh Nurse
43331,75.0,241,1994-04-27,Boise State,OLB,Kamalei Correa
52481,76.0,310,1997-02-01,Ohio State,NT,Davon Hamilton
46700,71.0,185,1996-03-05,Vanderbilt,CB,Tre Herndon
52856,72.0,224,1997-06-17,Wisconsin,OLB,Chris Orr
42388,72.0,232,1992-02-29,UCLA,ILB,Eric Kendricks
52945,71.0,185,1995-07-16,Arizona,CB,Jace Whittaker
48669,73.0,299,1996-03-19,Chattanooga,DT,Isaiah Mack
46280,77.0,277,1996-08-02,Mississippi State,TE,Jordan Thomas
45641,77.0,250,1993-11-18,Oregon,TE,Evan Baylis
47940,73.0,235,1996-05-10,Minnesota,ILB,Blake Cashman
42352,78.0,329,1994-04-25,Miami,G,Ereck Flowers
35471,71.0,191,1987-09-07,Florida State,CB,Patrick Robinson
48571,72.0,235,1996-08-16,Old Dominion,RB,Jeremy Cox
44951,75.0,302,1993-09-30,Michigan,DT,Ryan Glasgow
42935,69.0,188,1991-10-23,Rice,CB,Bryce Callahan
47851,75.0,258,1998-03-30,Florida,OLB,Jachai Polite
48035,71.0,202,1996-06-19,Mississippi,CB,Ken Webster
40002,71.0,192,1990-09-29,Boise State,CB,Jamar Taylor
43294,73.0,208,1994-10-24,Florida State,CB,Jalen Ramsey
46169,73.0,220,1994-09-04,Clemson,ILB,Dorian O'Daniel
35634,70.0,185,07/10/1988,Central Michigan,WR,Antonio Brown
52994,72.0,244,1997-11-01,Arkansas,LB,De'Jon Harris
37212,69.0,185,1989-04-26,Chattanooga,CB,Buster Skrine
41444,79.0,352,1992-08-11,Tennessee,NT,Daniel McCullers
48304,71.0,188,1995-11-01,North Dakota State,WR,Darrius Shepherd
52556,76.0,260,1998-06-02,Syracuse,DE,Alton Robinson
47907,76.0,322,1995-10-19,Wake Forest,G,Phil Haynes
33107,76.0,315,1985-08-30,Virginia Tech,T,Duane Brown
48543,75.0,250,1992-12-09,Georgia,LS,Nick Moore
31517,71.0,192,1983-03-16,Louisiana Tech,CB,Tramon Williams
46032,78.0,250,1993-08-26,Southeast Missouri,OLB,Aaron Adeoye
42365,76.0,269,1993-02-12,Kentucky,OLB,Bud Dupree
43442,70.0,208,1994-01-20,West Virginia,RB,Wendell Smallwood
41236,76.0,253,1993-04-10,North Carolina,TE,Eric Ebron
44874,73.0,215,1996-11-22,Southern California,WR,JuJu Smith-Schuster
46129,71.0,213,1996-04-02,Oklahoma State,WR,James Washington
41722,78.0,290,1991-02-17,Stanford,DE,Josh Mauro
48032,75.0,284,1996-05-05,Temple,DE,Michael Dogbe
46421,75.0,215,1995-01-06,South Dakota,QB,Chris Streveler
42006,71.0,190,1990-03-02,West Alabama,CB,Malcolm Butler
42402,77.0,315,1992-03-10,Colorado State,T,Ty Sambrailo
46810,73.0,231,12/08/1994,Tennessee,P,Trevor Daniel
44970,79.0,312,1993-09-14,Vanderbilt,T,Will Holden
45335,72.0,189,1995-07-22,Duke,CB,Breon Borders
52859,71.0,210,1996-02-28,,RB,Rodney Smith
47820,77.0,310,1997-11-04,Mississippi,T,Greg Little
47995,78.0,324,1996-08-07,South Carolina,G,Dennis Daley
46536,74.0,245,1994-09-07,Nevada-Las Vegas,FB,Johnny Stanton
43701,70.0,190,1994-07-25,Florida Atlantic,CB,Cre'von LeBlanc
48586,70.0,215,1997-11-30,Georgia,RB,Elijah Holyfield
48514,76.0,305,1996-08-15,Weber State,G,Iosua Opeta
40138,70.0,215,1990-07-02,Nebraska,RB,Rex Burkhead
42433,77.0,320,1992-03-02,Iowa,NT,Carl Davis
46092,74.0,310,1995-12-09,Georgia,T,Isaiah Wynn
46126,72.0,305,1995-04-05,Sam Houston State,DT,P.J. Hall
46255,74.0,242,1995-12-11,Temple,DE,Jacob Martin
43747,72.0,230,1994-03-09,Louisville,OLB,James Burgess
52565,71.0,209,1998-07-01,Auburn,SS,Daniel Thomas
47924,80.0,265,1996-09-10,Michigan,TE,Zach Gentry
48374,68.0,193,1997-07-23,Virginia,WR,Olamide Zaccheaus
48415,66.0,170,1997-12-04,Assumption,WR,Deonte Harris
43722,70.0,195,1993-08-15,Arkansas State,RB,J.D. McKissic
42998,79.0,273,1993-08-18,Iowa State,DE,David Irving
46812,79.0,345,1995-09-03,Pittsburgh,T,Jaryd Jones-Smith
43693,72.0,227,1992-08-22,Portland State,MLB,Patrick Onwuasor
43419,78.0,305,1992-04-21,Nebraska,T,Alex Lewis
43399,78.0,257,1993-01-01,Western Kentucky,TE,Tyler Higbee
46216,72.0,244,1995-01-25,Virginia,ILB,Micah Kiser
44968,72.0,226,1995-02-26,UCLA,ILB,Jayon Brown
52907,76.0,246,1997-07-06,Oregon State,TE,Noah Togiai
38668,74.0,241,1990-04-02,Temple,MLB,Tahir Whitehead
42377,78.0,338,1993-06-23,Penn State,T,Donovan Smith
38852,71.0,195,1990-03-17,Stanford,SS,Michael Thomas
48003,74.0,235,1995-05-12,Texas A&amp;M,RB,Cullen Gillaspia
44861,74.0,253,1994-08-12,Alabama,DE,Ryan Anderson
44074,70.0,190,1993-04-10,Washington,WR,Marvin Hall
52443,70.0,211,1999-01-14,Georgia,RB,D'Andre Swift
44905,76.0,304,1995-07-24,Auburn,DE,Montravius Adams
43363,71.0,196,1993-10-19,Notre Dame,CB,KeiVarae Russell
52872,74.0,185,1999-02-23,Florida State,DB,Stanford Samuels
47790,77.0,262,1997-07-13,Kentucky,DE,Josh Allen
46772,74.0,255,1995-09-17,Miami,OLB,Trent Harris
52507,79.0,303,1997-06-11,Connecticut,T,Matt Peart
46103,74.0,327,1995-09-02,Texas-El Paso,G,Will Hernandez
45702,74.0,223,1994-12-30,Maryland,RB,Trey Edmunds
42810,76.0,318,1991-10-26,Kansas State,C,B.J. Finney
35522,75.0,335,1988-06-08,Kentucky,NT,Corey Peters
43366,73.0,215,1995-02-22,West Virginia,CB,Daryl Worley
53081,72.0,205,1996-11-19,Appalachian State,SS,Josh Thomas
52764,70.0,190,1998-09-12,Wake Forest,CB,Essang Bassey
48052,78.0,323,1995-10-18,Arizona State,T,Quinn Bailey
28103,78.0,263,1982-05-06,Tennessee,TE,Jason Witten
42547,78.0,255,1992-09-13,Georgia Tech,TE,Darren Waller
39232,74.0,210,1990-02-11,Auburn,CB,Neiko Thorpe
47987,70.0,202,1998-08-07,Miami,RB,Travis Homer
52607,74.0,205,1998-03-04,Ohio State,FS,Jordan Fuller
38220,71.0,197,1987-09-02,UCLA,K,Kai Forbath
47844,72.0,208,1997-12-22,Washington,SS,Taylor Rapp
39981,73.0,211,1990-07-29,Florida International,SS,Johnathan Cyprien
52710,72.0,205,1998-06-24,Alabama,DB,Jared Mayden
52627,71.0,210,1999-04-19,Iowa,FS,Geno Stone
42514,76.0,270,1993-02-17,Delaware,TE,Nick Boyle
47026,68.0,182,1996-07-22,Tennessee State,CB,Terrell Bonds
43358,74.0,246,1995-03-31,Maryland,DE,Yannick Ngakoue
46319,77.0,255,1995-12-21,Florida State,TE,Ryan Izzo
52479,75.0,300,1997-11-17,Texas A&amp;M,DT,Justin Madubuike
46155,77.0,255,1995-09-06,Oklahoma,TE,Mark Andrews
42361,72.0,197,1993-01-09,Washington,CB,Marcus Peters
46142,74.0,225,1996-12-25,Ohio State,ILB,Jerome Baker
42357,75.0,216,1993-01-20,Louisville,WR,DeVante Parker
43327,73.0,200,1993-07-04,Baylor,CB,Xavien Howard
46111,78.0,252,1995-10-03,Penn State,TE,Mike Gesicki
37251,70.0,215,1987-09-16,East Carolina,WR,Dwayne Harris
48033,75.0,245,1996-10-27,Air Force,LS,Austin Cutting
43044,72.0,190,1992-07-18,Fresno State,FS,Curtis Riley
47909,73.0,200,1996-07-21,Georgia,WR,Riley Ridley
40118,76.0,317,1989-09-09,"California, Pa.",G,Eric Kush
48263,75.0,225,1996-04-25,Princeton,QB,John Lovett
52650,76.0,250,1999-07-28,Miami,OLB,Jonathan Garvin
52708,69.0,205,1996-09-12,Baylor,RB,Jamycal Hasty
47935,73.0,232,1996-09-08,Pittsburgh,RB,Qadree Ollison
42568,78.0,320,1991-09-10,Eastern Washington,T,Jake Rodgers
37079,75.0,220,1989-02-08,Alabama,WR,Julio Jones
41376,69.0,186,1991-12-18,Purdue,CB,Ricardo Allen
46094,76.0,245,1993-08-24,South Carolina,TE,Hayden Hurst
46263,72.0,184,1996-01-22,Louisiana State,WR,Russell Gage
48364,74.0,230,1996-10-09,Illinois,OLB,Del'Shawn Phillips
43008,74.0,202,1992-07-22,Florida,CB,Quinton Dunbar
53028,69.0,170,1998-03-31,Northern Arizona,CB,Khalil Dorsey
43392,73.0,294,1994-07-01,Notre Dame,DT,Sheldon Day
52450,74.0,220,1998-10-05,Colorado,WR,Laviska Shenault
43068,72.0,215,1990-11-19,Texas A&amp;M,K,Josh Lambo
44873,74.0,220,1994-09-20,North Carolina State,SS,Josh Jones
43516,77.0,265,1994-03-19,Vanderbilt,DE,Stephen Weatherly
41969,79.0,320,06/16/1990,South Dakota State,G,Bryan Witzmann
44820,71.0,205,1996-06-07,Stanford,RB,Christian McCaffrey
44852,71.0,195,1996-08-11,Ohio State,WR,Curtis Samuel
43987,70.0,185,1993-03-05,North Carolina A&amp;T,CB,Tony McRae
47833,74.0,240,1998-08-09,Alabama,TE,Irv Smith
40488,74.0,200,1990-08-22,Minn. State-Mankato,WR,Adam Thielen
46221,73.0,209,1995-04-27,Arizona,SS,Dane Cruikshank
38629,75.0,308,1989-07-02,Georgia,C,Ben Jones
53063,75.0,270,1997-10-28,Texas State,C,Aaron Brewer
53085,76.0,300,1996-06-10,Yale,G,Dieter Eiselen
38548,74.0,247,1989-04-26,South Carolina,DE,Melvin Ingram
