gameId,playId,playDescription,quarter,down,yardsToGo,possessionTeam,specialTeamsResult,kickerId,returnerId,yardlineSide,yardlineNumber,gameClock,penaltyCodes,penaltyJerseyNumbers,penaltyYards,preSnapHomeScore,preSnapVisitorScore,kickLength,kickReturnYardage,playResult,absoluteYardlineNumber
2020121304,1997,"A.Rosas kicks 65 yards from JAX 35 to end zone, Touchback.",3,0,0,JAX,Touchback,43937.0,,JAX,35,15:00:00,,,,3,17,73.0,,40,45
2020121304,2141,"S.Gostkowski kicks 65 yards from TEN 35 to end zone, Touchback.",3,0,0,TEN,Touchback,30932.0,,TEN,35,12:24:00,,,,3,24,74.0,,40,75
2020121304,2369,"S.Gostkowski kicks 65 yards from TEN 35 to end zone, Touchback. PENALTY on TEN-J.Kalu, Unnecessary Roughness, 15 yards, enforced at JAX 25.",3,0,0,TEN,Touchback,30932.0,,TEN,35,08:48:00,UNRd,TEN 46,-15.0,3,31,75.0,,25,75
2020121304,2700,"A.Rosas kicks 65 yards from JAX 35 to end zone, Touchback.",3,0,0,JAX,Touchback,43937.0,,JAX,35,02:59:00,,,,10,31,75.0,,40,45
2020121305,40,"H.Butker kicks 65 yards from KC 35 to end zone, Touchback.",1,0,0,KC,Touchback,45046.0,,KC,35,15:00:00,,,,0,0,70.0,,40,45
2020121305,787,"J.Sanders kicks 65 yards from MIA 35 to end zone, Touchback.",1,0,0,MIA,Touchback,46298.0,,MIA,35,01:35:00,,,,7,0,75.0,,40,75
2020121305,1128,"J.Sanders kicks 65 yards from MIA 35 to end zone, Touchback.",2,0,0,MIA,Touchback,46298.0,,MIA,35,10:14:00,,,,10,0,75.0,,40,45
2020121305,1263,"H.Butker kicks 65 yards from KC 35 to end zone, Touchback.",2,0,0,KC,Touchback,45046.0,,KC,35,08:10:00,,,,10,7,73.0,,40,75
2020121305,1863,"H.Butker kicks 65 yards from KC 35 to end zone, Touchback.",2,0,0,KC,Touchback,45046.0,,KC,35,00:37:00,,,,10,14,75.0,,40,75
2020121305,1998,"J.Sanders kicks 65 yards from MIA 35 to end zone, Touchback.",3,0,0,MIA,Touchback,46298.0,,MIA,35,15:00:00,,,,10,14,75.0,,40,75
2020121305,2116,"H.Butker kicks 65 yards from KC 35 to end zone, Touchback.",3,0,0,KC,Touchback,45046.0,,KC,35,13:50:00,,,,10,21,75.0,,40,45
2020121305,2238,"H.Butker kicks 65 yards from KC 35 to end zone, Touchback.",3,0,0,KC,Touchback,45046.0,,KC,35,12:48:00,,,,10,28,68.0,,40,45
2020121305,2629,M.Haack kicks 49 yards from MIA 20 to KC 31. M.Hardman to KC 46 for 15 yards (N.Holley; Br.Jones).,3,0,0,MIA,Return,45296.0,47839,MIA,20,06:52:00,,,,10,30,49.0,15.0,34,90
2020121305,3345,"J.Sanders kicks 65 yards from MIA 35 to end zone, Touchback.",4,0,0,MIA,Touchback,46298.0,,MIA,35,12:03:00,,,,17,30,70.0,,40,45
2020121305,3922,"J.Sanders kicks 65 yards from MIA 35 to end zone, Touchback.",4,0,0,MIA,Touchback,46298.0,,MIA,35,04:15:00,,,,24,30,75.0,,40,45
2020121305,4250,"H.Butker kicks 65 yards from KC 35 to end zone, Touchback.",4,0,0,KC,Touchback,45046.0,,KC,35,01:08:00,,,,24,33,75.0,,40,75
2020121305,4406,J.Sanders kicks onside 10 yards from MIA 35 to MIA 45. D.Robinson to MIA 45 for no gain (N.Holley).,4,0,0,MIA,Return,46298.0,43415,MIA,35,00:16:00,,,,27,33,10.0,0.0,10,45
2020121306,40,"M.Nugent kicks 65 yards from ARI 35 to end zone, Touchback.",1,0,0,ARI,Touchback,29874.0,,ARI,35,15:00:00,,,,0,0,66.0,,40,45
2020121306,501,"M.Nugent kicks 63 yards from ARI 35 to NYG 2. D.Lewis to NYG 21 for 19 yards (E.Turner, J.Ward).",1,0,0,ARI,Return,29874.0,37224,ARI,35,06:30:00,,,,0,3,63.0,19.0,44,45
2020121306,1226,"M.Nugent kicks 65 yards from ARI 35 to NYG 0. D.Lewis to NYG 15 for 15 yards (K.Fitts). FUMBLES (K.Fitts), RECOVERED by ARI-T.Sherfield at NYG 21.",2,0,0,ARI,Return,29874.0,37224,ARI,35,08:24:00,,,,0,6,65.0,15.0,44,75
2020121306,1419,M.Nugent kicks 61 yards from ARI 35 to NYG 4. D.Lewis to NYG 29 for 25 yards (I.Simmons).,2,0,0,ARI,Return,29874.0,37224,ARI,35,06:53:00,,,,0,13,61.0,25.0,36,75
2020121306,2181,G.Gano kicks 64 yards from NYG 35 to ARI 1. C.Edmonds to ARI 23 for 22 yards (C.Board; J.Williams).,3,0,0,NYG,Return,35102.0,46203,NYG,35,15:00:00,,,,0,13,64.0,22.0,42,45
2020121306,2512,"M.Nugent kicks 65 yards from ARI 35 to end zone, Touchback.",3,0,0,ARI,Touchback,29874.0,,ARI,35,08:52:00,,,,0,20,67.0,,40,75
2020121306,2705,"G.Gano kicks 65 yards from NYG 35 to end zone, Touchback.",3,0,0,NYG,Touchback,35102.0,,NYG,35,05:38:00,,,,7,20,69.0,,40,45
2020121306,3208,M.Nugent kicks 64 yards from ARI 35 to NYG 1. D.Lewis to NYG 26 for 25 yards (K.Peterson).,4,0,0,ARI,Return,29874.0,37224,ARI,35,12:38:00,,,,7,23,64.0,25.0,39,45
2020121306,3927,M.Nugent kicks 62 yards from ARI 35 to NYG 3. C.Board to NYG 23 for 20 yards (S.DeValve).,4,0,0,ARI,Return,29874.0,45255,ARI,35,02:41:00,,,,7,26,62.0,20.0,42,45
2020121307,40,"B.Pinion kicks 65 yards from TB 35 to end zone, Touchback.",1,0,0,TB,Touchback,42508.0,,TB,35,15:00:00,,,,0,0,75.0,,40,75
2020121307,779,"D.Bailey kicks 65 yards from MIN 35 to end zone, Touchback.",2,0,0,MIN,Touchback,38134.0,,MIN,35,14:17:00,,,,0,6,75.0,,40,75
2020121307,1195,"B.Pinion kicks 65 yards from TB 35 to end zone, Touchback.",2,0,0,TB,Touchback,42508.0,,TB,35,07:41:00,,,,7,6,71.0,,40,45
2020121307,1730,"B.Pinion kicks 65 yards from TB 35 to end zone, Touchback.",2,0,0,TB,Touchback,42508.0,,TB,35,00:44:00,,,,14,6,75.0,,40,45
2020121307,2025,"D.Bailey kicks 65 yards from MIN 35 to end zone, Touchback.",3,0,0,MIN,Touchback,38134.0,,MIN,35,15:00:00,,,,17,6,75.0,,40,75
2020121307,2262,"B.Pinion kicks 65 yards from TB 35 to end zone, Touchback.",3,0,0,TB,Touchback,42508.0,,TB,35,10:09:00,,,,23,6,75.0,,40,45
2020121307,2718,"D.Bailey kicks 65 yards from MIN 35 to end zone, Touchback.",3,0,0,MIN,Touchback,38134.0,,MIN,35,01:36:00,,,,23,14,75.0,,40,75
2020121307,3346,"B.Pinion kicks 65 yards from TB 35 to end zone, Touchback.",4,0,0,TB,Touchback,42508.0,,TB,35,05:16:00,,,,26,14,75.0,,40,75
2020121308,39,"D.Carlson kicks 65 yards from LV 35 to end zone, Touchback.",1,0,0,LV,Touchback,46236.0,,LV,35,15:00:00,,,,0,0,75.0,,40,45
2020121308,327,"R.Blankenship kicks 65 yards from IND 35 to end zone, Touchback.",1,0,0,IND,Touchback,52751.0,,IND,35,08:52:00,,,,0,3,71.0,,40,75
2020121308,714,R.Blankenship kicks 65 yards from IND 35 to LV 0. H.Ruggs to LV 24 for 24 yards (M.Adams; I.Campbell).,1,0,0,IND,Return,52751.0,52420,IND,35,02:59:00,,,,0,10,65.0,24.0,41,75
2020121308,864,D.Carlson kicks 66 yards from LV 35 to IND -1. I.Rodgers to IND 27 for 28 yards (C.Littleton; J.Abram).,1,0,0,LV,Return,46236.0,52619,LV,35,00:09:00,,,,7,10,66.0,28.0,38,45
2020121308,1265,D.Carlson kicks 64 yards from LV 35 to IND 1. I.Rodgers pushed ob at IND 32 for 31 yards (J.Abram).,2,0,0,LV,Return,46236.0,52619,LV,35,10:38:00,,,,14,10,64.0,31.0,33,75
2020121308,1368,"R.Blankenship kicks 65 yards from IND 35 to end zone, Touchback.",2,0,0,IND,Touchback,52751.0,,IND,35,09:03:00,,,,14,17,73.0,,40,45
2020121308,2078,"R.Blankenship kicks 65 yards from IND 35 to end zone, Touchback.",3,0,0,IND,Touchback,52751.0,,IND,35,15:00:00,,,,14,20,72.0,,40,75
2020121308,2393,"D.Carlson kicks 65 yards from LV 35 to end zone, Touchback.",3,0,0,LV,Touchback,46236.0,,LV,35,09:41:00,,,,17,20,74.0,,40,45
2020121308,2529,"R.Blankenship kicks 65 yards from IND 35 to end zone, Touchback.",3,0,0,IND,Touchback,52751.0,,IND,35,07:27:00,,,,17,27,70.0,,40,75
2020121308,2863,"D.Carlson kicks 65 yards from LV 35 to end zone, Touchback.",3,0,0,LV,Touchback,46236.0,,LV,35,00:13:00,,,,20,27,73.0,,40,45
2020121308,3176,"R.Blankenship kicks 60 yards from IND 40 to end zone, Touchback.",4,0,0,IND,Touchback,52751.0,,IND,40,09:23:00,,,,20,34,70.0,,35,50
2020121308,3354,"R.Blankenship kicks 65 yards from IND 35 to end zone, Touchback.",4,0,0,IND,Touchback,52751.0,,IND,35,06:50:00,,,,20,37,75.0,,40,45
2020121308,3479,"R.Blankenship kicks 65 yards from IND 35 to end zone, Touchback.",4,0,0,IND,Touchback,52751.0,,IND,35,05:22:00,,,,20,44,71.0,,40,45
2020121308,3830,"D.Carlson kicks 65 yards from LV 35 to end zone, Touchback.",4,0,0,LV,Touchback,46236.0,,LV,35,00:55:00,,,,27,44,74.0,,40,75
2020121309,40,"J.Myers kicks 65 yards from SEA 35 to end zone, Touchback.",1,0,0,SEA,Touchback,41175.0,,SEA,35,15:00:00,,,,0,0,66.0,,40,75
2020121309,249,"B.Mann kicks 65 yards from NYJ 35 to end zone, Touchback.",1,0,0,NYJ,Touchback,52599.0,,NYJ,35,10:21:00,,,,0,3,68.0,,40,45
2020121309,422,"J.Myers kicks 65 yards from SEA 35 to end zone, Touchback.",1,0,0,SEA,Touchback,41175.0,,SEA,35,07:16:00,,,,7,3,74.0,,40,75
2020121309,1014,J.Myers kicks 68 yards from SEA 20 to NYJ 12. C.Ballentine to NYJ 30 for 18 yards (F.Swain).,2,0,0,SEA,Return,41175.0,47963,SEA,20,14:56:00,,,,14,3,68.0,18.0,50,30
2020121309,1161,J.Myers kicks 61 yards from SEA 35 to NYJ 4. C.Ballentine to SEA 30 for 66 yards (F.Swain).,2,0,0,SEA,Return,41175.0,47963,SEA,35,12:35:00,,,,17,3,61.0,66.0,-5,45
2020121309,1994,J.Myers kicks 45 yards from SEA 35 to NYJ 20. T.Johnson to NYJ 31 for 11 yards (U.Amadi).,2,0,0,SEA,Return,41175.0,47969,SEA,35,00:32:00,,,,23,3,45.0,11.0,34,45
2020121309,2232,"B.Mann kicks 65 yards from NYJ 35 to end zone, Touchback.",3,0,0,NYJ,Touchback,52599.0,,NYJ,35,15:00:00,,,,23,3,73.0,,40,75
2020121309,2588,"J.Myers kicks 61 yards from SEA 35 to NYJ 4. C.Ballentine to NYJ 24 for 20 yards (B.Burr-Kirven). PENALTY on NYJ-H.Langi, Offensive Holding, 10 yards, enforced at NYJ 20.",3,0,0,SEA,Return,41175.0,47963,SEA,35,08:33:00,OH,NYJ 44,10.0,30,3,61.0,16.0,55,45
2020121309,2920,"J.Myers kicks 65 yards from SEA 35 to end zone, Touchback.",3,0,0,SEA,Touchback,41175.0,,SEA,35,02:57:00,,,,37,3,67.0,,40,45
2020121309,3671,"J.Myers kicks 65 yards from SEA 35 to end zone, Touchback.",4,0,0,SEA,Touchback,41175.0,,SEA,35,03:49:00,,,,40,3,69.0,,40,75
2020121310,39,"T.Long kicks 65 yards from LAC 35 to end zone, Touchback.",1,0,0,LAC,Touchback,42663.0,,LAC,35,15:00:00,,,,0,0,75.0,,40,75
2020121310,550,"T.Long kicks 65 yards from LAC 35 to end zone, Touchback.",1,0,0,LAC,Touchback,42663.0,,LAC,35,03:57:00,,,,7,0,75.0,,40,75
2020121310,754,"Y.Koo kicks 65 yards from ATL 35 to LAC 0. N.Adderley to LAC 19 for 19 yards (M.Walker, B.Hill).",1,0,0,ATL,Return,45576.0,47843,ATL,35,00:21:00,,,,7,7,65.0,19.0,46,45
2020121310,1086,Y.Koo kicks 64 yards from ATL 35 to LAC 1. N.Adderley pushed ob at ATL 23 for 76 yards (J.Hawkins).,2,0,0,ATL,Return,45576.0,47843,ATL,35,09:47:00,,,,7,10,64.0,76.0,-12,75
2020121310,1199,T.Long kicks 62 yards from LAC 35 to ATL 3. B.Powell to ATL 25 for 22 yards (A.Gilman).,2,0,0,LAC,Return,42663.0,46830,LAC,35,08:13:00,,,,10,10,62.0,22.0,40,45
2020121310,1443,"Y.Koo kicks 65 yards from ATL 35 to end zone, Touchback.",2,0,0,ATL,Touchback,45576.0,,ATL,35,04:51:00,,,,10,17,75.0,,40,75
2020121310,1988,Y.Koo kicks 55 yards from ATL 35 to LAC 10. N.Adderley to LAC 24 for 14 yards (K.Smith; L.Reynolds).,3,0,0,ATL,Return,45576.0,47843,ATL,35,15:00:00,,,,10,17,55.0,14.0,41,45
2020121310,2724,"T.Long kicks 65 yards from LAC 35 to end zone, Touchback.",3,0,0,LAC,Touchback,42663.0,,LAC,35,01:10:00,,,,17,17,75.0,,40,75
2020121311,39,J.Elliott kicks 61 yards from PHI 35 to NO 4. T.Lewis to NO 32 for 28 yards (S.Bradley).,1,0,0,PHI,Return,44966.0,43948,PHI,35,15:00:00,,,,0,0,61.0,28.0,33,45
2020121311,927,"J.Elliott kicks 50 yards from 50 to end zone, Touchback.",2,0,0,PHI,Touchback,44966.0,,,50,13:25:00,,,,7,0,60.0,,25,60
2020121311,1411,J.Elliott kicks 65 yards from PHI 35 to NO 0. T.Lewis to NO 27 for 27 yards (J.Sweat).,2,0,0,PHI,Return,44966.0,43948,PHI,35,06:05:00,,,,10,0,65.0,27.0,38,75
2020121311,1752,"J.Elliott kicks 65 yards from PHI 35 to end zone, Touchback.",2,0,0,PHI,Touchback,44966.0,,PHI,35,01:35:00,,,,17,0,68.0,,40,75
2020121311,2158,"W.Lutz kicks 65 yards from NO 35 to end zone, Touchback.",3,0,0,NO,Touchback,43689.0,,NO,35,15:00:00,,,,17,0,75.0,,40,45
2020121311,2599,"W.Lutz kicks 65 yards from NO 35 to end zone, Touchback.",3,0,0,NO,Touchback,43689.0,,NO,35,07:55:00,,,,17,7,70.0,,40,45
2020121311,2942,"W.Lutz kicks 65 yards from NO 35 to end zone, Touchback.",3,0,0,NO,Touchback,43689.0,,NO,35,01:40:00,,,,17,14,75.0,,40,45
2020121311,3616,"J.Elliott kicks 65 yards from PHI 35 to end zone, Touchback.",4,0,0,PHI,Touchback,44966.0,,PHI,35,06:22:00,,,,24,14,75.0,,40,45
2020121311,4083,"W.Lutz kicks onside 8 yards from NO 35 to NO 43. J.Mills (didn't try to advance) to NO 43 for no gain. PENALTY on NO-C.Gardner-Johnson, Unsportsmanlike Conduct, 15 yards, enforced at NO 43.",4,0,0,NO,Return,43689.0,,NO,35,01:24:00,UNSd,NO 22,-15.0,24,21,8.0,0.0,-7,75
2020121312,39,"D.Hopkins kicks 65 yards from WAS 35 to end zone, Touchback.",1,0,0,WAS,Touchback,40125.0,,WAS,35,15:00:00,,,,0,0,75.0,,40,75
2020121312,939,"M.Wishnowsky kicks 65 yards from SF 35 to end zone, Touchback.",1,0,0,SF,Touchback,47893.0,,SF,35,00:47:00,,,,7,0,75.0,,40,45
2020121312,1677,"D.Hopkins kicks 65 yards from WAS 35 to end zone, Touchback.",2,0,0,WAS,Touchback,40125.0,,WAS,35,05:45:00,,,,7,3,75.0,,40,45
2020121312,1896,"D.Hopkins kicks 65 yards from WAS 35 to end zone, Touchback.",2,0,0,WAS,Touchback,40125.0,,WAS,35,03:06:00,,,,7,6,75.0,,40,45
2020121312,2195,"D.Hopkins kicks 65 yards from WAS 35 to end zone, Touchback.",2,0,0,WAS,Touchback,40125.0,,WAS,35,00:58:00,,,,7,13,75.0,,40,45
2020121312,2476,"M.Wishnowsky kicks 65 yards from SF 35 to end zone, Touchback.",3,0,0,SF,Touchback,47893.0,,SF,35,15:00:00,,,,7,13,75.0,,40,45
2020121312,2752,"D.Hopkins kicks 65 yards from WAS 35 to end zone, Touchback.",3,0,0,WAS,Touchback,40125.0,,WAS,35,10:05:00,,,,7,16,75.0,,40,75
2020121312,3405,"D.Hopkins kicks 65 yards from WAS 35 to end zone, Touchback.",4,0,0,WAS,Touchback,40125.0,,WAS,35,15:00:00,,,,7,23,75.0,,40,45
2020121312,3719,"M.Wishnowsky kicks 65 yards from SF 35 to end zone, Touchback.",4,0,0,SF,Touchback,47893.0,,SF,35,10:18:00,,,,15,23,75.0,,40,75
2020121313,39,T.Bass kicks 70 yards from BUF 35 to PIT -5. R.McCloud to PIT 10 for 15 yards (T.Matakevich).,1,0,0,BUF,Return,52596.0,46256,BUF,35,15:00:00,,,,0,0,70.0,15.0,55,45
2020121313,1497,C.Boswell kicks 68 yards from PIT 35 to BUF -3. A.Roberts to BUF 24 for 27 yards (S.Davis).,2,0,0,PIT,Return,41953.0,35527,PIT,35,08:21:00,,,,0,7,68.0,27.0,41,45
2020121313,1984,"T.Bass kicks 65 yards from BUF 35 to end zone, Touchback. Kick through end zone.",2,0,0,BUF,Touchback,52596.0,,BUF,35,01:42:00,,,,3,7,75.0,,40,75
2020121313,2159,"T.Bass kicks 65 yards from BUF 35 to end zone, Touchback.",2,0,0,BUF,Touchback,52596.0,,BUF,35,00:52:00,,,,9,7,73.0,,40,75
2020121313,2238,C.Boswell kicks 68 yards from PIT 35 to BUF -3. A.Roberts to BUF 32 for 35 yards (U.Gilbert; B.Snell).,3,0,0,PIT,Return,41953.0,35527,PIT,35,15:00:00,,,,9,7,68.0,35.0,33,75
2020121313,2475,"T.Bass kicks 65 yards from BUF 35 to end zone, Touchback.",3,0,0,BUF,Touchback,52596.0,,BUF,35,10:23:00,,,,16,7,75.0,,40,45
2020121313,2733,"T.Bass kicks 65 yards from BUF 35 to end zone, Touchback.",3,0,0,BUF,Touchback,52596.0,,BUF,35,07:02:00,,,,23,7,75.0,,40,45
2020121313,3278,C.Boswell kicks 62 yards from PIT 35 to BUF 3. A.Roberts to BUF 34 for 31 yards (U.Gilbert).,4,0,0,PIT,Return,41953.0,35527,PIT,35,12:18:00,,,,23,15,62.0,31.0,31,45
2020121313,3596,T.Bass kicks 62 yards from BUF 35 to PIT 3. R.McCloud to PIT 28 for 25 yards (J.Poyer).,4,0,0,BUF,Return,52596.0,46256,BUF,35,08:07:00,,,,26,15,62.0,25.0,37,75
2020121400,40,J.Tucker kicks 62 yards from BAL 35 to CLE 3. D.Johnson to CLE 19 for 16 yards (M.Boykin).,1,0,0,BAL,Return,39470.0,47605,BAL,35,15:00:00,,,,0,0,62.0,16.0,46,45
2020121400,390,C.Parkey kicks 64 yards from CLE 35 to BAL 1. D.Duvernay to BAL 27 for 26 yards (T.Thomas).,1,0,0,CLE,Return,41688.0,52500,CLE,35,09:06:00,,,,7,0,64.0,26.0,38,75
2020121400,722,"J.Tucker kicks 65 yards from BAL 35 to end zone, Touchback.",1,0,0,BAL,Touchback,39470.0,,BAL,35,03:04:00,,,,7,7,68.0,,40,45
2020121400,1564,"J.Tucker kicks 65 yards from BAL 35 to end zone, Touchback.",2,0,0,BAL,Touchback,39470.0,,BAL,35,07:49:00,,,,7,14,72.0,,40,75
2020121400,1767,C.Parkey kicks 64 yards from CLE 35 to BAL 1. D.Duvernay to BAL 25 for 24 yards (T.Davis).,2,0,0,CLE,Return,41688.0,52500,CLE,35,04:16:00,,,,14,14,64.0,24.0,40,45
2020121400,2177,"J.Tucker kicks 65 yards from BAL 35 to end zone, Touchback.",2,0,0,BAL,Touchback,39470.0,,BAL,35,00:30:00,,,,14,21,75.0,,40,75
2020121400,2337,"C.Parkey kicks 65 yards from CLE 35 to end zone, Touchback.",3,0,0,CLE,Touchback,41688.0,,CLE,35,15:00:00,,,,14,21,69.0,,40,75
2020121400,2489,"J.Tucker kicks 65 yards from BAL 35 to end zone, Touchback.",3,0,0,BAL,Touchback,39470.0,,BAL,35,12:47:00,,,,14,28,75.0,,40,45
2020121400,2788,"C.Parkey kicks 65 yards from CLE 35 to end zone, Touchback.",3,0,0,CLE,Touchback,41688.0,,CLE,35,09:06:00,,,,20,28,67.0,,40,75
2020121400,3111,"J.Tucker kicks 65 yards from BAL 35 to end zone, Touchback.",3,0,0,BAL,Touchback,39470.0,,BAL,35,04:21:00,,,,20,34,72.0,,40,45
2020121400,3580,"C.Parkey kicks 65 yards from CLE 35 to end zone, Touchback.",4,0,0,CLE,Touchback,41688.0,,CLE,35,13:36:00,,,,28,34,67.0,,40,45
2020121400,4018,C.Parkey kicks 65 yards from CLE 35 to BAL 0. D.Duvernay to BAL 21 for 21 yards (T.Davis).,4,0,0,CLE,Return,41688.0,52500,CLE,35,06:33:00,,,,35,34,65.0,21.0,44,45
2020121400,4287,"J.Tucker kicks 65 yards from BAL 35 to end zone, Touchback.",4,0,0,BAL,Touchback,39470.0,,BAL,35,01:51:00,,,,35,42,71.0,,40,75
2020121400,4447,"C.Parkey kicks 65 yards from CLE 35 to end zone, Touchback.",4,0,0,CLE,Touchback,41688.0,,CLE,35,01:04:00,,,,42,42,68.0,,40,45
2020121400,4643,"J.Tucker kicks 65 yards from BAL 35 to end zone, Touchback.",4,0,0,BAL,Touchback,39470.0,,BAL,35,00:02:00,,,,42,45,75.0,,40,75
2020121700,40,"T.Long kicks 65 yards from LAC 35 to end zone, Touchback.",1,0,0,LAC,Touchback,42663.0,,LAC,35,15:00:00,,,,0,0,69.0,,40,75
2020121700,430,"T.Long kicks 65 yards from LAC 35 to end zone, Touchback.",1,0,0,LAC,Touchback,42663.0,,LAC,35,05:56:00,,,,0,7,70.0,,40,75
2020121700,639,D.Carlson kicks 60 yards from LV 35 to LAC 5. J.Kelley to LAC 26 for 21 yards (C.Littleton).,1,0,0,LV,Return,46236.0,52520,LV,35,00:55:00,,,,3,7,60.0,21.0,39,45
2020121700,1013,"D.Carlson kicks 65 yards from LV 35 to end zone, Touchback.",2,0,0,LV,Touchback,46236.0,,LV,35,09:19:00,,,,10,7,74.0,,40,75
2020121700,1358,"T.Long kicks 65 yards from LAC 35 to end zone, Touchback.",2,0,0,LAC,Touchback,42663.0,,LAC,35,01:52:00,,,,10,10,68.0,,40,45
2020121700,1609,"T.Long kicks 65 yards from LAC 35 to end zone, Touchback.",2,0,0,LAC,Touchback,42663.0,,LAC,35,00:19:00,,,,10,17,72.0,,40,45
2020121700,1664,D.Carlson kicks 58 yards from LV 35 to LAC 7. J.Kelley to LAC 25 for 18 yards (J.White; K.Wilber).,3,0,0,LV,Return,46236.0,52520,LV,35,15:00:00,,,,10,17,58.0,18.0,40,75
2020121700,2100,"D.Carlson kicks 65 yards from LV 35 to end zone, Touchback.",3,0,0,LV,Touchback,46236.0,,LV,35,07:18:00,,,,17,17,74.0,,40,75
2020121700,2523,"T.Long kicks 65 yards from LAC 35 to end zone, Touchback.",3,0,0,LAC,Touchback,42663.0,,LAC,35,02:08:00,,,,17,24,75.0,,40,45
2020121700,3029,"D.Carlson kicks 65 yards from LV 35 to end zone, Touchback.",4,0,0,LV,Touchback,46236.0,,LV,35,06:16:00,,,,24,24,74.0,,40,45
2020121700,3597,"T.Long kicks 65 yards from LAC 35 to end zone, Touchback.",5,0,0,LAC,Touchback,42663.0,,LAC,35,10:00:00,,,,24,24,69.0,,40,75
2020121700,3961,"D.Carlson kicks 65 yards from LV 35 to end zone, Touchback.",5,0,0,LV,Touchback,46236.0,,LV,35,03:18:00,,,,27,24,74.0,,40,45
2020121900,40,"T.Bass kicks 65 yards from BUF 35 to end zone, Touchback.",1,0,0,BUF,Touchback,52596.0,,BUF,35,15:00:00,,,,0,0,75.0,,40,45
2020121900,687,"T.Bass kicks 65 yards from BUF 35 to end zone, Touchback.",1,0,0,BUF,Touchback,52596.0,,BUF,35,04:05:00,,,,0,7,75.0,,40,45
2020121900,1152,"T.Bass kicks 65 yards from BUF 35 to end zone, Touchback.",2,0,0,BUF,Touchback,52596.0,,BUF,35,10:30:00,,,,0,14,75.0,,40,75
2020121900,1419,T.Russolino kicks 70 yards from DEN 35 to BUF -5. A.Roberts to BUF 24 for 29 yards (D.Tuszka).,2,0,0,DEN,Return,41112.0,35527,DEN,35,06:28:00,,,,7,14,70.0,29.0,41,45
2020121900,1928,"T.Bass kicks 65 yards from BUF 35 to end zone, Touchback.",2,0,0,BUF,Touchback,52596.0,,BUF,35,01:49:00,,,,7,21,75.0,,40,75
2020121900,2306,T.Russolino kicks 62 yards from DEN 35 to BUF 3. A.Roberts to BUF 23 for 20 yards (J.Watson).,2,0,0,DEN,Return,41112.0,35527,DEN,35,00:05:00,,,,13,21,62.0,20.0,42,45
2020121900,2347,T.Russolino kicks 61 yards from DEN 35 to BUF 4. A.Roberts ran ob at DEN 43 for 53 yards (A.Holder).,3,0,0,DEN,Return,41112.0,35527,DEN,35,15:00:00,,,,13,21,61.0,53.0,8,45
2020121900,2600,"T.Bass kicks 65 yards from BUF 35 to end zone, Touchback.",3,0,0,BUF,Touchback,52596.0,,BUF,35,10:58:00,,,,13,28,75.0,,40,75
2020121900,2661,"T.Bass kicks 65 yards from BUF 35 to end zone, Touchback.",3,0,0,BUF,Touchback,52596.0,,BUF,35,10:41:00,,,,13,35,75.0,,40,75
2020121900,3418,"T.Bass kicks 65 yards from BUF 35 to end zone, Touchback.",3,0,0,BUF,Touchback,52596.0,,BUF,35,00:44:00,,,,13,38,75.0,,40,75
2020121900,3872,"T.Bass kicks 65 yards from BUF 35 to end zone, Touchback.",4,0,0,BUF,Touchback,52596.0,,BUF,35,05:46:00,,,,13,41,75.0,,40,45
2020121900,4262,(Onside Kick formation) T.Russolino kicks onside 16 yards from DEN 35 to BUF 49. M.Hyde (didn't try to advance) to BUF 49 for no gain.,4,0,0,DEN,Return,41112.0,,DEN,35,01:52:00,,,,19,41,16.0,0.0,16,75
2020121900,4324,"T.Bass kicks 65 yards from BUF 35 to end zone, Touchback.",4,0,0,BUF,Touchback,52596.0,,BUF,35,01:40:00,,,,19,48,75.0,,40,45
2020121901,40,M.Crosby kicks 65 yards from GB 35 to CAR 0. T.Cannon to CAR 23 for 23 yards (R.Ramsey; O.Burks).,1,0,0,GB,Return,32386.0,46273,GB,35,15:00:00,,,,0,0,65.0,23.0,42,45
2020121901,357,"M.Crosby kicks 65 yards from GB 35 to end zone, Touchback.",1,0,0,GB,Touchback,32386.0,,GB,35,09:54:00,,,,7,0,69.0,,40,45
2020121901,556,"J.Slye kicks 65 yards from CAR 35 to end zone, Touchback.",1,0,0,CAR,Touchback,48337.0,,CAR,35,05:57:00,,,,7,3,70.0,,40,75
2020121901,983,"M.Crosby kicks 65 yards from GB 35 to end zone, Touchback.",2,0,0,GB,Touchback,32386.0,,GB,35,14:09:00,,,,14,3,70.0,,40,75
2020121901,1545,M.Crosby kicks 63 yards from GB 35 to CAR 2. T.Cannon ran ob at CAR 30 for 28 yards (C.Sullivan).,2,0,0,GB,Return,32386.0,46273,GB,35,03:58:00,,,,21,3,63.0,28.0,35,75
2020121901,2186,"J.Slye kicks 65 yards from CAR 35 to end zone, Touchback.",3,0,0,CAR,Touchback,48337.0,,CAR,35,15:00:00,,,,21,3,68.0,,40,75
2020121901,2727,"J.Slye kicks 65 yards from CAR 35 to end zone, Touchback.",3,0,0,CAR,Touchback,48337.0,,CAR,35,05:15:00,,,,21,10,66.0,,40,75
2020121901,3316,"J.Slye kicks 65 yards from CAR 35 to end zone, Touchback.",4,0,0,CAR,Touchback,48337.0,,CAR,35,08:39:00,,,,21,13,70.0,,40,45
