gameId,playId,playDescription,quarter,down,yardsToGo,possessionTeam,specialTeamsResult,kickerId,returnerId,kickBlockerId,yardlineSide,yardlineNumber,gameClock,penaltyCodes,penaltyJerseyNumbers,penaltyYards,preSnapHomeScore,preSnapVisitorScore,passResult,kickLength,playResult,absoluteYardlineNumber
2020112206,1641,"(4:36) Y.Koo 52 yard field goal is GOOD, Center-J.Harris, Holder-S.Hofrichter.",2,4,7,ATL,Kick Attempt Good,45576.0,,,NO,34,04:36:00,,,,3,6,,52.0,0,44
2020112207,521,"(5:47) R.Bullock 34 yard field goal is No Good, Hit Right Upright, Center-C.Harris, Holder-K.Huber.",1,4,4,CIN,Kick Attempt No Good,38691.0,,,WAS,15,05:47:00,,,,0,0,,34.0,-9,95
2020112207,1972,"(1:44) R.Bullock 53 yard field goal is GOOD, Center-C.Harris, Holder-K.Huber.",2,4,13,CIN,Kick Attempt Good,38691.0,,,WAS,35,01:44:00,,,,7,6,,53.0,0,45
2020112207,2228,"(:04) R.Bullock 58 yard field goal is No Good, Hit Right Upright, Center-C.Harris, Holder-K.Huber.",2,4,1,CIN,Kick Attempt No Good,38691.0,,,WAS,40,00:04:00,,,,7,9,,58.0,-8,50
2020112207,2967,"(4:50) D.Hopkins 32 yard field goal is GOOD, Center-N.Sundberg, Holder-T.Way.",3,4,9,WAS,Kick Attempt Good,40125.0,,,CIN,14,04:50:00,,,,14,9,,32.0,0,24
2020112207,3528,"(9:48) D.Hopkins 50 yard field goal is GOOD, Center-N.Sundberg, Holder-T.Way.",4,4,16,WAS,Kick Attempt Good,40125.0,,,CIN,32,09:48:00,,,,17,9,,50.0,0,78
2020112207,4078,"(2:00) D.Hopkins 38 yard field goal is No Good, Wide Right, Center-N.Sundberg, Holder-T.Way.",4,4,11,WAS,Kick Attempt No Good,40125.0,,,CIN,20,02:00:00,,,,20,9,,38.0,-8,90
2020112210,1440,"(4:41) D.Carlson 35 yard field goal is GOOD, Center-T.Sieg, Holder-A.Cole.",2,4,16,LV,Kick Attempt Good,46236.0,,,KC,16,04:41:00,,,,14,14,,35.0,0,94
2020112211,1349,"(9:59) B.McManus 29 yard field goal is GOOD, Center-J.Bobenmoyer, Holder-S.Martin.",2,4,3,DEN,Kick Attempt Good,40276.0,,,MIA,11,09:59:00,,,,7,7,,29.0,0,21
2020112211,1689,"(2:39) J.Sanders 41 yard field goal is GOOD, Center-B.Ferguson, Holder-M.Haack.",2,4,19,MIA,Kick Attempt Good,46298.0,,,DEN,23,02:39:00,,,,10,7,,41.0,0,87
2020112211,1988,"(:05) B.McManus 47 yard field goal is GOOD, Center-J.Bobenmoyer, Holder-S.Martin.",2,4,2,DEN,Kick Attempt Good,40276.0,,,MIA,29,00:05:00,,,,10,10,,47.0,0,39
2020112211,3214,"(7:57) J.Sanders 53 yard field goal is GOOD, Center-B.Ferguson, Holder-M.Haack.",4,4,9,MIA,Kick Attempt Good,46298.0,,,DEN,35,07:57:00,,,,20,10,,53.0,0,45
2020112212,2310,"(:02) M.Badgley 44 yard field goal is GOOD, Center-C.Mazza, Holder-T.Long.",2,4,19,LAC,Kick Attempt Good,46342.0,,,NYJ,26,00:02:00,,,,21,6,,44.0,0,36
2020112212,3753,"(6:45) M.Badgley 23 yard field goal is GOOD, Center-C.Mazza, Holder-T.Long.",4,4,1,LAC,Kick Attempt Good,46342.0,,,NYJ,5,06:45:00,,,,31,19,,23.0,0,15
2020112300,2214,"(12:46) R.Succop 38 yard field goal is GOOD, Center-Z.Triner, Holder-B.Pinion.",3,4,8,TB,Kick Attempt Good,34707.0,,,LA,20,12:46:00,,,,14,17,,38.0,0,90
2020112300,2436,"(8:30) M.Gay 44 yard field goal is No Good, Wide Right, Center-J.McQuaide, Holder-J.Hekker.",3,4,2,LA,Kick Attempt No Good,47928.0,,,TB,26,08:30:00,,,,17,17,,44.0,-8,36
2020112300,4086,"(2:40) M.Gay 40 yard field goal is GOOD, Center-J.McQuaide, Holder-J.Hekker.",4,4,8,LA,Kick Attempt Good,47928.0,,,TB,22,02:40:00,,,,24,24,,40.0,0,88
2020112600,1993,"(1:49) K.Fairbairn 42 yard field goal is GOOD, Center-J.Weeks, Holder-B.Anger.",2,4,20,HOU,Kick Attempt Good,43846.0,,,DET,23,01:49:00,,,,14,20,,42.0,0,33
2020112600,2633,"(7:28) M.Prater 29 yard field goal is GOOD, Center-D.Muhlbach, Holder-J.Fox.",3,4,4,DET,Kick Attempt Good,31446.0,,,HOU,11,07:28:00,,,,14,23,,29.0,0,21
2020112600,2867,"(3:14) K.Fairbairn 26 yard field goal is GOOD, Center-J.Weeks, Holder-B.Anger.",3,4,8,HOU,Kick Attempt Good,43846.0,,,DET,8,03:14:00,,,,17,23,,26.0,0,102
2020112601,388,"(8:33) G.Zuerlein 33 yard field goal is GOOD, Center-L.Ladouceur, Holder-H.Niswander.",1,4,5,DAL,Kick Attempt Good,38701.0,,,WAS,15,08:33:00,,,,0,0,,33.0,0,25
2020112601,1345,"(7:16) D.Hopkins 23 yard field goal is GOOD, Center-N.Sundberg, Holder-T.Way.",2,4,5,WAS,Kick Attempt Good,40125.0,,,DAL,5,07:16:00,,,,10,7,,23.0,0,15
2020112601,2356,"(10:52) D.Hopkins 36 yard field goal is GOOD, Center-N.Sundberg, Holder-T.Way.",3,4,6,WAS,Kick Attempt Good,40125.0,,,DAL,18,10:52:00,,,,13,17,,36.0,0,28
2020112601,2867,"(2:36) G.Zuerlein 28 yard field goal is GOOD, Center-L.Ladouceur, Holder-H.Niswander.",3,4,10,DAL,Kick Attempt Good,38701.0,,,WAS,10,02:36:00,,,,13,20,,28.0,0,100
2020112900,455,"(8:31) Y.Koo 38 yard field goal is GOOD, Center-J.Harris, Holder-S.Hofrichter.",1,4,9,ATL,Kick Attempt Good,45576.0,,,LV,20,08:31:00,,,,0,0,,38.0,0,90
2020112900,590,"(7:10) Y.Koo 39 yard field goal is GOOD, Center-J.Harris, Holder-S.Hofrichter.",1,4,10,ATL,Kick Attempt Good,45576.0,,,LV,21,07:10:00,,,,3,0,,39.0,0,89
2020112900,1208,"(13:04) D.Carlson 29 yard field goal is GOOD, Center-T.Sieg, Holder-A.Cole.",2,4,11,LV,Kick Attempt Good,46236.0,,,ATL,11,13:04:00,,,,6,0,,29.0,0,99
2020112900,2489,"(:06) Y.Koo 30 yard field goal is GOOD, Center-J.Harris, Holder-S.Hofrichter.",2,1,10,ATL,Kick Attempt Good,45576.0,,,LV,12,00:06:00,,,,13,3,,30.0,0,22
2020112900,3143,"(6:43) D.Carlson 24 yard field goal is GOOD, Center-T.Sieg, Holder-A.Cole.",3,4,6,LV,Kick Attempt Good,46236.0,,,ATL,6,06:43:00,,,,23,3,,24.0,0,104
2020112900,3774,"(13:37) Y.Koo 29 yard field goal is GOOD, Center-J.Harris, Holder-S.Hofrichter.",4,4,6,ATL,Kick Attempt Good,45576.0,,,LV,11,13:37:00,,,,30,6,,29.0,0,99
2020112900,4260,"(5:03) Y.Koo 54 yard field goal is GOOD, Center-J.Harris, Holder-S.Hofrichter.",4,4,6,ATL,Kick Attempt Good,45576.0,,,LV,36,05:03:00,,,,40,6,,54.0,0,74
2020112901,1933,"(2:21) T.Bass 45 yard field goal is GOOD, Center-R.Ferguson, Holder-C.Bojorquez.",2,4,21,BUF,Kick Attempt Good,52596.0,,,LAC,26,02:21:00,,,,14,6,,45.0,0,36
2020112901,3471,"(10:20) M.Badgley 27 yard field goal is GOOD, Center-C.Mazza, Holder-T.Long.",4,4,4,LAC,Kick Attempt Good,46342.0,,,BUF,10,10:20:00,,,,24,14,,27.0,0,20
2020112901,4083,"(3:31) T.Bass 43 yard field goal is GOOD, Center-R.Ferguson, Holder-C.Bojorquez.",4,4,10,BUF,Kick Attempt Good,52596.0,,,LAC,25,03:31:00,,,,24,17,,43.0,0,85
2020112902,1516,"(3:37) R.Bullock 44 yard field goal is GOOD, Center-C.Harris, Holder-K.Huber.",2,4,8,CIN,Kick Attempt Good,38691.0,,,NYG,26,03:37:00,,,,7,7,,44.0,0,84
2020112902,1831,"(:26) G.Gano 49 yard field goal is GOOD, Center-C.Kreiter, Holder-R.Dixon.",2,4,5,NYG,Kick Attempt Good,35102.0,,,CIN,31,00:26:00,,,,10,7,,49.0,0,41
2020112902,2247,"(8:10) G.Gano 40 yard field goal is GOOD, Center-C.Kreiter, Holder-R.Dixon.",3,4,15,NYG,Kick Attempt Good,35102.0,,,CIN,22,08:10:00,,,,10,10,,40.0,0,88
2020112902,2871,"(11:40) G.Gano 39 yard field goal is GOOD, Center-C.Kreiter, Holder-R.Dixon.",4,4,7,NYG,Kick Attempt Good,35102.0,,,CIN,21,11:40:00,,,,10,13,,39.0,0,31
2020112902,3400,"(3:58) G.Gano 32 yard field goal is GOOD, Center-C.Kreiter, Holder-R.Dixon.",4,4,5,NYG,Kick Attempt Good,35102.0,,,CIN,14,03:58:00,,,,10,16,,32.0,0,24
2020112903,3294,"(:49) S.Gostkowski 49 yard field goal is GOOD, Center-M.Overton, Holder-B.Kern.",3,4,6,TEN,Kick Attempt Good,30932.0,,,IND,31,00:49:00,,,,14,35,,49.0,0,41
2020112904,918,"(13:41) A.Rosas 24 yard field goal is GOOD, Center-R.Matiscik, Holder-L.Cooke.",2,4,6,JAX,Kick Attempt Good,43937.0,,,CLE,6,13:41:00,,,,3,7,,24.0,0,16
2020112904,1251,"(7:07) C.Parkey 24 yard field goal is GOOD, Center-C.Hughlett, Holder-J.Gillan.",2,4,6,CLE,Kick Attempt Good,41688.0,,,JAX,6,07:07:00,,,,6,7,,24.0,0,104
2020112904,1909,"(:04) A.Rosas 54 yard field goal is No Good, Wide Right, Center-R.Matiscik, Holder-L.Cooke.",2,4,1,JAX,Kick Attempt No Good,43937.0,,,CLE,36,00:04:00,,,,13,17,,54.0,-8,46
2020112904,2465,"(6:50) C.Parkey 45 yard field goal is GOOD, Center-C.Hughlett, Holder-J.Gillan.",3,4,2,CLE,Kick Attempt Good,41688.0,,,JAX,26,06:50:00,,,,19,17,,45.0,0,84
2020112905,1983,"(:05) D.Bailey 53 yard field goal is GOOD, Center-A.DePaola, Holder-B.Colquitt.",2,4,15,MIN,Kick Attempt Good,38134.0,,,CAR,34,00:05:00,,,,7,7,,53.0,0,76
2020112905,2642,"(5:27) J.Slye 28 yard field goal is BLOCKED (D.Wonnum), Center-J.Jansen, Holder-J.Charlton, RECOVERED by MIN-K.Boyd at MIN 20. K.Boyd to MIN 22 for 2 yards (J.Slye).",3,4,3,CAR,Blocked Kick Attempt,48337.0,,52525.0,MIN,10,05:27:00,,,,10,21,,,-12,20
2020112905,3082,"(14:49) D.Bailey 25 yard field goal is GOOD, Center-A.DePaola, Holder-B.Colquitt.",4,4,6,MIN,Kick Attempt Good,38134.0,,,CAR,6,14:49:00,,,,10,21,,25.0,0,16
2020112905,3423,"(11:35) J.Slye 40 yard field goal is GOOD, Center-J.Jansen, Holder-J.Charlton.",4,4,1,CAR,Kick Attempt Good,48337.0,,,MIN,22,11:35:00,,,,13,21,,40.0,0,88
2020112905,4064,"(1:54) J.Slye 21 yard field goal is GOOD, Center-J.Jansen, Holder-J.Charlton.",4,4,3,CAR,Kick Attempt Good,48337.0,,,MIN,3,01:54:00,,,,21,24,,21.0,0,107
2020112905,4506,"(:06) J.Slye 54 yard field goal is No Good, Wide Left, Center-J.Jansen, Holder-J.Charlton.",4,2,10,CAR,Kick Attempt No Good,48337.0,,,MIN,36,00:06:00,,,,28,27,,54.0,-8,74
2020112906,842,"(1:53) Z.Gonzalez 47 yard field goal is GOOD, Center-A.Brewer, Holder-A.Lee.",1,4,12,ARI,Kick Attempt Good,45037.0,,,NE,29,01:53:00,,,,0,7,,47.0,0,81
2020112906,2347,"(7:50) N.Folk 22 yard field goal is GOOD, Center-J.Cardona, Holder-J.Bailey.",3,4,4,NE,Kick Attempt Good,32371.0,,,ARI,4,07:50:00,,,,7,10,,22.0,0,106
2020112906,3781,"(1:52) Z.Gonzalez 45 yard field goal is No Good, Wide Right, Center-A.Brewer, Holder-A.Lee.",4,4,1,ARI,Kick Attempt No Good,45037.0,,,NE,27,01:52:00,,,,17,17,,45.0,-8,83
2020112906,3965,"(:03) N.Folk 50 yard field goal is GOOD, Center-J.Cardona, Holder-J.Bailey.",4,4,3,NE,Kick Attempt Good,32371.0,,,ARI,32,00:03:00,,,,17,17,,50.0,0,42
2020112907,268,"(9:50) S.Castillo 38 yard field goal is GOOD, Center-T.Hennessy, Holder-B.Mann.",1,4,12,NYJ,Kick Attempt Good,42112.0,,,MIA,20,09:50:00,,,,0,0,,38.0,0,30
2020112907,1727,"(5:28) J.Sanders 51 yard field goal is GOOD, Center-B.Ferguson, Holder-M.Haack.",2,4,6,MIA,Kick Attempt Good,46298.0,,,NYJ,33,05:28:00,,,,3,10,,51.0,0,43
2020112907,2186,"(:03) S.Castillo 29 yard field goal is No Good, Wide Right, Center-T.Hennessy, Holder-B.Mann.",2,4,1,NYJ,Kick Attempt No Good,42112.0,,,MIA,11,00:03:00,,,,3,13,,29.0,-9,99
2020112908,1828,"(:05) W.Lutz 40 yard field goal is GOOD, Center-Z.Wood, Holder-T.Morstead.",2,1,10,NO,Kick Attempt Good,43689.0,,,DEN,22,00:05:00,,,,0,14,,40.0,0,32
2020112908,2314,"(7:01) B.McManus 58 yard field goal is GOOD, Center-J.Bobenmoyer, Holder-S.Martin.",3,4,9,DEN,Kick Attempt Good,40276.0,,,NO,39,07:01:00,,,,0,17,,58.0,0,71
2020112909,517,"(6:57) M.Gay 48 yard field goal is GOOD, Center-J.McQuaide, Holder-J.Hekker.",1,4,2,LA,Kick Attempt Good,47928.0,,,SF,30,06:57:00,,,,0,0,,48.0,0,40
2020112909,2031,"(:07) R.Gould 50 yard field goal is No Good, Wide Right, Center-T.Pepper, Holder-M.Wishnowsky.",2,2,6,SF,Kick Attempt No Good,30403.0,,,LA,32,00:07:00,,,,3,7,,50.0,-8,42
2020112909,2805,"(4:35) R.Gould 46 yard field goal is GOOD, Center-T.Pepper, Holder-M.Wishnowsky.",3,4,3,SF,Kick Attempt Good,30403.0,,,LA,28,04:35:00,,,,3,14,,46.0,0,82
2020112909,2981,"(2:42) M.Gay 41 yard field goal is GOOD, Center-J.McQuaide, Holder-J.Hekker.",3,4,9,LA,Kick Attempt Good,47928.0,,,SF,22,02:42:00,,,,3,17,,41.0,0,32
2020112909,3790,"(3:15) R.Gould 44 yard field goal is GOOD, Center-T.Pepper, Holder-M.Wishnowsky.",4,4,6,SF,Kick Attempt Good,30403.0,,,LA,25,03:15:00,,,,20,17,,44.0,0,35
2020112909,4375,"(:04) R.Gould 42 yard field goal is GOOD, Center-T.Pepper, Holder-M.Wishnowsky.",4,1,10,SF,Kick Attempt Good,30403.0,,,LA,24,00:04:00,,,,20,20,,42.0,0,34
2020112910,264,"(12:18) H.Butker 19 yard field goal is GOOD, Center-J.Winchester, Holder-T.Townsend.",1,4,1,KC,Kick Attempt Good,45046.0,,,TB,1,12:18:00,,,,0,0,,19.0,0,11
2020112910,2153,"(:18) H.Butker 29 yard field goal is GOOD, Center-J.Winchester, Holder-T.Townsend.",2,4,10,KC,Kick Attempt Good,45046.0,,,TB,11,00:18:00,,,,7,17,,29.0,0,99
2020112910,2406,"(11:08) R.Succop 26 yard field goal is GOOD, Center-Z.Triner, Holder-B.Pinion.",3,4,8,TB,Kick Attempt Good,34707.0,,,KC,8,11:08:00,,,,7,20,,26.0,0,102
2020112911,554,"(5:17) C.Santos 27 yard field goal is GOOD, Center-P.Scales, Holder-P.O'Donnell.",1,4,9,CHI,Kick Attempt Good,41991.0,,,GB,9,05:17:00,,,,6,0,,27.0,0,19
2020113000,2923,"(2:10) J.Myers 44 yard field goal is GOOD, Center-T.Ott, Holder-M.Dickson.",3,4,1,SEA,Kick Attempt Good,41175.0,,,PHI,26,02:10:00,,,,9,14,,44.0,0,36
2020113000,4083,"(1:16) J.Myers 39 yard field goal is GOOD, Center-T.Ott, Holder-M.Dickson.",4,4,7,SEA,Kick Attempt Good,41175.0,,,PHI,21,01:16:00,,,,9,20,,39.0,0,89
2020120200,1164,"(11:52) C.Boswell 25 yard field goal is GOOD, Center-K.Canaday, Holder-J.Berry.",2,4,7,PIT,Kick Attempt Good,41953.0,,,BAL,7,11:52:00,,,,6,7,,25.0,0,17
2020120200,1594,"(4:30) C.Boswell 27 yard field goal is GOOD, Center-K.Canaday, Holder-J.Berry.",2,4,9,PIT,Kick Attempt Good,41953.0,,,BAL,9,04:30:00,,,,9,7,,27.0,0,19
2020120600,705,"(4:00) Y.Koo 53 yard field goal is GOOD, Center-J.Harris, Holder-S.Hofrichter.",1,4,8,ATL,Kick Attempt Good,45576.0,,,NO,35,04:00:00,,,,0,7,,53.0,0,45
2020120600,1236,"(12:00) W.Lutz 40 yard field goal is No Good, Wide Right, Center-Z.Wood, Holder-T.Morstead.",2,4,9,NO,Kick Attempt No Good,43689.0,,,ATL,22,12:00:00,,,,3,7,,40.0,-8,32
2020120600,1692,"(4:55) Y.Koo 30 yard field goal is GOOD, Center-J.Harris, Holder-S.Hofrichter.",2,4,11,ATL,Kick Attempt Good,45576.0,,,NO,12,04:55:00,,,,3,7,,30.0,0,98
2020120600,2412,"(:05) Y.Koo 28 yard field goal is GOOD, Center-J.Harris, Holder-S.Hofrichter.",2,3,10,ATL,Kick Attempt Good,45576.0,,,NO,10,00:05:00,,,,6,14,,28.0,0,100
2020120601,187,"(12:42) C.Santos 45 yard field goal is GOOD, Center-P.Scales, Holder-P.O'Donnell.",1,4,3,CHI,Kick Attempt Good,41991.0,,,DET,27,12:42:00,,,,0,0,,45.0,0,83
2020120602,827,"(4:37) K.Fairbairn 52 yard field goal is GOOD, Center-J.Weeks, Holder-B.Anger.",1,4,7,HOU,Kick Attempt Good,43846.0,,,IND,34,04:37:00,,,,7,7,,52.0,0,44
2020120602,1371,"(12:36) K.Fairbairn 53 yard field goal is No Good, Wide Right, Center-J.Weeks, Holder-B.Anger.",2,4,7,HOU,Kick Attempt No Good,43846.0,,,IND,34,12:36:00,,,,10,14,,53.0,-9,76
2020120602,2111,"(1:15) R.Blankenship 42 yard field goal is GOOD, Center-L.Rhodes, Holder-R.Allen.",2,4,10,IND,Kick Attempt Good,52751.0,,,HOU,24,01:15:00,,,,17,21,,42.0,0,34
2020120602,2354,"(:08) K.Fairbairn 34 yard field goal is GOOD, Center-J.Weeks, Holder-B.Anger.",2,3,10,HOU,Kick Attempt Good,43846.0,,,IND,16,00:08:00,,,,17,24,,34.0,0,94
2020120603,1093,"(11:46) J.Sanders 25 yard field goal is GOOD, Center-B.Ferguson, Holder-M.Haack.",2,4,7,MIA,Kick Attempt Good,46298.0,,,CIN,7,11:46:00,,,,0,7,,25.0,0,103
2020120603,1826,"(1:03) R.Bullock 53 yard field goal is No Good, Wide Left, Center-C.Harris, Holder-K.Huber.",2,4,25,CIN,Kick Attempt No Good,38691.0,,,MIA,35,01:03:00,,,,3,7,,53.0,-8,45
2020120603,2030,"(:03) J.Sanders 48 yard field goal is GOOD, Center-B.Ferguson, Holder-M.Haack.",2,3,5,MIA,Kick Attempt Good,46298.0,,,CIN,30,00:03:00,,,,3,7,,48.0,0,80
2020120603,2641,"(5:37) J.Sanders 23 yard field goal is GOOD, Center-B.Ferguson, Holder-M.Haack.",3,4,5,MIA,Kick Attempt Good,46298.0,,,CIN,5,05:37:00,,,,13,7,,23.0,0,105
2020120603,3090,"(13:24) J.Sanders 19 yard field goal is GOOD, Center-B.Ferguson, Holder-M.Haack.",4,4,1,MIA,Kick Attempt Good,46298.0,,,CIN,1,13:24:00,,,,16,7,,19.0,0,11
2020120604,549,"(6:07) C.McLaughlin 22 yard field goal is GOOD, Center-R.Matiscik, Holder-L.Cooke.",1,4,4,JAX,Kick Attempt Good,48488.0,,,MIN,4,06:07:00,,,,0,6,,22.0,0,106
2020120604,3900,"(3:55) D.Bailey 48 yard field goal is GOOD, Center-A.DePaola, Holder-B.Colquitt.",4,4,7,MIN,Kick Attempt Good,38134.0,,,JAX,30,03:55:00,,,,21,16,,48.0,0,40
2020120604,4568,"(:01) C.McLaughlin 62 yard field goal is No Good, Short, Center-R.Matiscik, Holder-L.Cooke.",4,2,10,JAX,Kick Attempt No Good,48488.0,,,MIN,44,00:01:00,,,,24,24,,62.0,-8,66
2020120604,5174,"(1:53) D.Bailey 23 yard field goal is GOOD, Center-A.DePaola, Holder-B.Colquitt.",5,3,5,MIN,Kick Attempt Good,38134.0,,,JAX,5,01:53:00,,,,24,24,,23.0,0,15
2020120605,1444,"(6:11) D.Carlson 48 yard field goal is GOOD, Center-T.Sieg, Holder-A.Cole.",2,4,9,LV,Kick Attempt Good,46236.0,,,NYJ,30,06:11:00,,,,13,7,,48.0,0,80
2020120607,245,"(10:47) C.Parkey 27 yard field goal is GOOD, Center-C.Hughlett, Holder-J.Gillan.",1,4,6,CLE,Kick Attempt Good,41688.0,,,TEN,9,10:47:00,,,,0,0,,27.0,0,101
2020120607,2886,"(5:33) C.Parkey 43 yard field goal is GOOD, Center-C.Hughlett, Holder-J.Gillan.",3,4,3,CLE,Kick Attempt Good,41688.0,,,TEN,25,05:33:00,,,,21,38,,43.0,0,85
2020120608,2325,"(:08) Z.Gonzalez 48 yard field goal is No Good, Wide Left, Center-A.Brewer, Holder-A.Lee.",2,2,10,ARI,Kick Attempt No Good,45037.0,,,LA,30,00:08:00,,,,7,14,,48.0,-8,40
2020120608,2632,"(10:31) M.Gay 39 yard field goal is GOOD, Center-J.McQuaide, Holder-J.Hekker.",3,4,8,LA,Kick Attempt Good,47928.0,,,ARI,21,10:31:00,,,,7,14,,39.0,0,31
2020120608,4188,"(5:15) M.Gay 37 yard field goal is No Good, Hit Left Upright, Center-J.McQuaide, Holder-J.Hekker.",4,4,3,LA,Kick Attempt No Good,47928.0,,,ARI,19,05:15:00,,,,21,31,,37.0,-8,91
2020120609,254,"(11:55) J.Myers 31 yard field goal is GOOD, Center-T.Ott, Holder-M.Dickson.",1,4,10,SEA,Kick Attempt Good,41175.0,,,NYG,13,11:55:00,,,,0,0,,31.0,0,23
2020120609,3315,"(9:55) G.Gano 48 yard field goal is GOOD, Center-C.Kreiter, Holder-R.Dixon.",4,4,1,NYG,Kick Attempt Good,35102.0,,,SEA,30,09:55:00,,,,5,14,,48.0,0,40
2020120610,424,"(7:58) J.Elliott 52 yard field goal is GOOD, Center-R.Lovato, Holder-C.Johnston.",1,4,10,PHI,Kick Attempt Good,44966.0,,,GB,34,07:58:00,,,,0,0,,52.0,0,44
2020120610,2660,"(11:23) M.Crosby 40 yard field goal is GOOD, Center-H.Bradley, Holder-J.Scott.",4,4,6,GB,Kick Attempt Good,32386.0,,,PHI,22,11:23:00,,,,20,3,,40.0,0,32
2020120611,676,"(1:30) M.Badgley 46 yard field goal is No Good, Wide Right, Center-C.Mazza, Holder-T.Long.",1,4,13,LAC,Kick Attempt No Good,46342.0,,,NE,28,01:30:00,,,,0,7,,46.0,-8,38
2020120611,2112,"(:03) M.Badgley 58 yard field goal is BLOCKED (Co.Davis), Center-C.Mazza, Holder-T.Long, RECOVERED by NE-D.McCourty at LAC 44. D.McCourty for 44 yards, TOUCHDOWN.",2,2,10,LAC,Blocked Kick Attempt,46342.0,,40217.0,NE,40,00:03:00,,,,0,21,,,-60,70
2020120611,3323,"(11:25) N.Folk 32 yard field goal is GOOD, Center-J.Cardona, Holder-J.Bailey.",4,4,7,NE,Kick Attempt Good,32371.0,,,LAC,14,11:25:00,,,,0,35,,32.0,0,24
2020120612,577,"(4:04) B.McManus 53 yard field goal is GOOD, Center-J.Bobenmoyer, Holder-S.Martin.",1,4,2,DEN,Kick Attempt Good,40276.0,,,KC,35,04:04:00,,,,0,0,,53.0,0,45
2020120612,750,"(:24) H.Butker 35 yard field goal is GOOD, Center-J.Winchester, Holder-T.Townsend.",1,4,4,KC,Kick Attempt Good,45046.0,,,DEN,17,00:24:00,,,,0,3,,35.0,0,93
2020120612,1560,"(2:45) H.Butker 24 yard field goal is GOOD, Center-J.Winchester, Holder-T.Townsend.",2,4,6,KC,Kick Attempt Good,45046.0,,,DEN,6,02:45:00,,,,3,10,,24.0,0,16
2020120612,1883,"(:33) B.McManus 57 yard field goal is No Good, Wide Left, Center-J.Bobenmoyer, Holder-S.Martin.",2,4,8,DEN,Kick Attempt No Good,40276.0,,,KC,39,00:33:00,,,,6,10,,57.0,-8,71
2020120612,2019,"(:03) H.Butker 23 yard field goal is GOOD, Center-J.Winchester, Holder-T.Townsend.",2,3,5,KC,Kick Attempt Good,45046.0,,,DEN,5,00:03:00,,,,6,10,,23.0,0,15
2020120612,2294,"(10:36) H.Butker 31 yard field goal is GOOD, Center-J.Winchester, Holder-T.Townsend.",3,4,13,KC,Kick Attempt Good,45046.0,,,DEN,13,10:36:00,,,,9,10,,31.0,0,23
2020120612,3833,"(1:09) H.Butker 48 yard field goal is GOOD, Center-J.Winchester, Holder-T.Townsend.",4,4,8,KC,Kick Attempt Good,45046.0,,,DEN,30,01:09:00,,,,19,16,,48.0,0,80
2020120702,2334,"(:05) D.Hopkins 49 yard field goal is GOOD, Center-N.Sundberg, Holder-T.Way. Penalty on PIT-C.Heyward, Illegal Formation, declined.",2,4,23,WAS,Kick Attempt Good,40125.0,,,PIT,31,00:05:00,ILF,PIT 97,0.0,14,0,,49.0,0,79
2020120702,3519,"(15:00) M.Wright 37 yard field goal is GOOD, Center-K.Canaday, Holder-J.Berry.",4,4,4,PIT,Kick Attempt Good,48329.0,,,WAS,19,15:00:00,,,,14,10,,37.0,0,91
2020120702,4443,"(2:07) D.Hopkins 45 yard field goal is GOOD, Center-N.Sundberg, Holder-T.Way. Penalty on PIT-C.Sutton, Defensive Offside, declined.",4,4,10,WAS,Kick Attempt Good,40125.0,,,PIT,27,02:07:00,DOF,PIT 20,0.0,17,17,,45.0,0,37
2020120702,4641,"(:21) D.Hopkins 45 yard field goal is GOOD, Center-N.Sundberg, Holder-T.Way.",4,4,12,WAS,Kick Attempt Good,40125.0,,,PIT,27,00:21:00,,,,17,20,,45.0,0,37
2020120800,537,"(4:24) G.Zuerlein 31 yard field goal is GOOD, Center-L.Ladouceur, Holder-H.Niswander.",1,4,4,DAL,Kick Attempt Good,38701.0,,,BAL,13,04:24:00,,,,0,0,,31.0,0,23
2020120800,1128,"(8:57) J.Tucker 36 yard field goal is No Good, Wide Left, Center-M.Cox, Holder-S.Koch.",2,4,9,BAL,Kick Attempt No Good,39470.0,,,DAL,18,08:57:00,,,,7,10,,36.0,-8,28
2020120800,1555,"(2:06) G.Zuerlein 40 yard field goal is No Good, Wide Right, Center-L.Ladouceur, Holder-H.Niswander.",2,4,9,DAL,Kick Attempt No Good,38701.0,,,BAL,22,02:06:00,,,,14,10,,40.0,-8,88
2020120800,1763,"(:50) J.Tucker 35 yard field goal is GOOD, Center-M.Cox, Holder-S.Koch.",2,4,7,BAL,Kick Attempt Good,39470.0,,,DAL,17,00:50:00,,,,14,10,,35.0,0,27
2020120800,2397,"(9:11) G.Zuerlein 53 yard field goal is No Good, Wide Left, Center-L.Ladouceur, Holder-H.Niswander.",3,4,8,DAL,Kick Attempt No Good,38701.0,,,BAL,35,09:11:00,,,,17,10,,53.0,-8,45
2020120800,2981,"(14:18) G.Zuerlein 52 yard field goal is No Good, Wide Right, Center-L.Ladouceur, Holder-H.Niswander.",4,4,15,DAL,Kick Attempt No Good,38701.0,,,BAL,34,14:18:00,,,,24,10,,52.0,-8,76
2020120800,3230,"(8:18) J.Tucker 22 yard field goal is GOOD, Center-M.Cox, Holder-S.Koch.",4,4,4,BAL,Kick Attempt Good,39470.0,,,DAL,4,08:18:00,,,,24,10,,22.0,0,14
